Date,Store_ID,lat_lon,highest_temperature,precipitation_percent,precipitation_mm,weather_code
2025-02-26,AR,34.1397:-118.0353,80.6,0,0.0,0
2025-02-27,AR,34.1397:-118.0353,79.2,0,0.0,3
2025-02-28,AR,34.1397:-118.0353,73.8,0,0.0,3
2025-03-01,AR,34.1397:-118.0353,65.2,0,0.5,53
2025-03-02,AR,34.1397:-118.0353,60.8,0,10.4,63
2025-03-03,AR,34.1397:-118.0353,62.9,0,0.0,3
2025-03-04,AR,34.1397:-118.0353,64.9,0,0.0,3
2025-03-05,AR,34.1397:-118.0353,56.0,0,23.2,63
2025-03-06,AR,34.1397:-118.0353,51.8,0,10.6,61
2025-03-07,AR,34.1397:-118.0353,60.7,0,0.3,51
2025-03-08,AR,34.1397:-118.0353,63.9,0,0.0,0
2025-03-09,AR,34.1397:-118.0353,71.2,0,0.0,0
2025-03-10,AR,34.1397:-118.0353,71.3,0,0.0,3
2025-03-11,AR,34.1397:-118.0353,59.4,0,2.0,61
2025-03-12,AR,34.1397:-118.0353,61.0,0,9.0,61
2025-03-13,AR,34.1397:-118.0353,52.8,0,30.4,65
2025-03-14,AR,34.1397:-118.0353,50.0,0,3.7,53
2025-03-15,AR,34.1397:-118.0353,60.8,0,0.0,3
2025-03-16,AR,34.1397:-118.0353,67.4,0,0.0,3
2025-03-17,AR,34.1397:-118.0353,65.0,0,1.1,51
2025-03-18,AR,34.1397:-118.0353,66.3,0,0.0,1
2025-03-19,AR,34.1397:-118.0353,74.2,0,0.0,3
2025-03-20,AR,34.1397:-118.0353,76.6,0,0.0,3
2025-03-21,AR,34.1397:-118.0353,79.3,0,0.0,3
2025-03-22,AR,34.1397:-118.0353,77.9,0,0.0,3
2025-03-23,AR,34.1397:-118.0353,80.1,0,0.0,0
2025-03-24,AR,34.1397:-118.0353,90.6,0,0.0,0
2025-03-25,AR,34.1397:-118.0353,84.0,0,0.0,3
2025-03-26,AR,34.1397:-118.0353,70.2,0,0.0,3
2025-03-27,AR,34.1397:-118.0353,71.1,0,0.1,51
2025-03-28,AR,34.1397:-118.0353,71.9,0,0.6,51
2025-03-29,AR,34.1397:-118.0353,69.8,0,0.1,51
2025-03-30,AR,34.1397:-118.0353,63.5,0,1.6,51
2025-03-31,AR,34.1397:-118.0353,66.8,0,6.0,55
2025-04-01,AR,34.1397:-118.0353,66.8,0,0.1,51
2025-04-02,AR,34.1397:-118.0353,66.3,0,1.5,61
2025-04-03,AR,34.1397:-118.0353,66.9,0,2.3,61
2025-04-04,AR,34.1397:-118.0353,73.9,0,0.0,1
2025-04-05,AR,34.1397:-118.0353,81.0,0,0.0,2
2025-04-06,AR,34.1397:-118.0353,83.6,0,0.0,1
2025-04-07,AR,34.1397:-118.0353,82.5,0,0.0,3
2025-04-08,AR,34.1397:-118.0353,82.8,0,0.0,3
2025-04-09,AR,34.1397:-118.0353,87.8,0,0.0,0
2025-04-10,AR,34.1397:-118.0353,88.6,0,0.0,3
2025-04-11,AR,34.1397:-118.0353,88.4,0,0.0,2
2025-04-12,AR,34.1397:-118.0353,81.6,0,0.0,3
2025-04-13,AR,34.1397:-118.0353,77.9,0,0.0,3
2025-04-14,AR,34.1397:-118.0353,74.8,0,0.0,3
2025-04-15,AR,34.1397:-118.0353,70.4,0,0.0,3
2025-04-16,AR,34.1397:-118.0353,65.9,0,0.0,3
2025-04-17,AR,34.1397:-118.0353,61.7,0,0.1,51
2025-04-18,AR,34.1397:-118.0353,63.5,0,1.5,51
2025-04-19,AR,34.1397:-118.0353,75.2,0,0.0,2
2025-04-20,AR,34.1397:-118.0353,79.5,0,0.0,3
2025-04-21,AR,34.1397:-118.0353,77.6,0,0.0,3
2025-04-22,AR,34.1397:-118.0353,74.4,0,0.0,3
2025-04-23,AR,34.1397:-118.0353,71.1,0,0.0,3
2025-04-24,AR,34.1397:-118.0353,72.7,0,0.0,3
2025-04-25,AR,34.1397:-118.0353,63.0,0,2.7,51
2025-04-26,AR,34.1397:-118.0353,58.8,0,9.4,61
2025-04-27,AR,34.1397:-118.0353,61.6,0,1.3,51
2025-04-28,AR,34.1397:-118.0353,69.9,0,0.0,3
2025-04-29,AR,34.1397:-118.0353,78.4,0,0.0,2
2025-04-30,AR,34.1397:-118.0353,77.2,0,0.0,3
2025-05-01,AR,34.1397:-118.0353,75.9,0,0.0,3
2025-05-02,AR,34.1397:-118.0353,77.5,0,0.0,3
2025-05-03,AR,34.1397:-118.0353,74.3,0,0.0,3
2025-05-04,AR,34.1397:-118.0353,64.6,0,6.2,55
2025-05-05,AR,34.1397:-118.0353,68.8,0,3.2,51
2025-05-06,AR,34.1397:-118.0353,69.6,0,0.6,51
2025-05-07,AR,34.1397:-118.0353,75.9,0,0.0,3
2025-05-08,AR,34.1397:-118.0353,85.1,0,0.0,0
2025-05-09,AR,34.1397:-118.0353,97.0,0,0.0,0
2025-05-10,AR,34.1397:-118.0353,101.2,0,0.0,3
2025-05-11,AR,34.1397:-118.0353,95.4,0,0.0,3
2025-05-12,AR,34.1397:-118.0353,77.2,0,0.2,51
2025-05-13,AR,34.1397:-118.0353,74.0,0,1.3,51
2025-05-14,AR,34.1397:-118.0353,75.4,0,0.0,1
2025-05-15,AR,34.1397:-118.0353,80.6,0,0.0,3
2025-05-16,AR,34.1397:-118.0353,77.6,0,0.0,3
2025-05-17,AR,34.1397:-118.0353,66.9,0,1.5,53
2025-05-18,AR,34.1397:-118.0353,77.0,0,0.2,51
2025-05-19,AR,34.1397:-118.0353,85.0,0,0.0,2
2025-05-20,AR,34.1397:-118.0353,90.9,0,0.0,0
2025-05-21,AR,34.1397:-118.0353,92.2,0,0.0,0
2025-05-22,AR,34.1397:-118.0353,86.7,0,0.0,3
2025-05-23,AR,34.1397:-118.0353,81.0,0,0.0,3
2025-05-24,AR,34.1397:-118.0353,76.8,0,0.1,51
2025-05-25,AR,34.1397:-118.0353,77.6,0,0.0,3
2025-05-26,AR,34.1397:-118.0353,80.2,0,0.0,3
2025-05-27,AR,34.1397:-118.0353,84.0,0,0.0,3
2025-05-28,AR,34.1397:-118.0353,79.4,0,0.0,3
2025-05-29,AR,34.1397:-118.0353,82.4,0,0.0,3
2025-05-30,AR,34.1397:-118.0353,96.7,0,0.0,1
2025-05-31,AR,34.1397:-118.0353,93.5,0,0.0,3
2025-06-01,AR,34.1397:-118.0353,86.9,0,0.0,3
2025-06-02,AR,34.1397:-118.0353,81.9,0,0.0,0
2025-06-03,AR,34.1397:-118.0353,75.9,0,1.1,55
2025-06-04,AR,34.1397:-118.0353,77.3,0,0.0,3
2025-06-05,AR,34.1397:-118.0353,78.0,0,0.0,3
2025-06-06,AR,34.1397:-118.0353,80.7,0,0.0,3
2025-06-07,AR,34.1397:-118.0353,81.1,0,0.0,3
2025-06-08,AR,34.1397:-118.0353,82.0,0,0.0,3
2025-06-09,AR,34.1397:-118.0353,82.3,0,0.0,3
2025-06-10,AR,34.1397:-118.0353,86.9,0,0.0,3
2025-06-11,AR,34.1397:-118.0353,86.5,0,0.0,3
2025-06-12,AR,34.1397:-118.0353,84.9,0,0.0,3
2025-06-13,AR,34.1397:-118.0353,84.2,0,0.0,3
2025-06-14,AR,34.1397:-118.0353,89.9,0,0.0,3
2025-06-15,AR,34.1397:-118.0353,96.8,0,0.0,3
2025-06-16,AR,34.1397:-118.0353,94.8,0,0.0,0
2025-06-17,AR,34.1397:-118.0353,95.2,0,0.0,0
2025-06-18,AR,34.1397:-118.0353,94.5,0,0.0,0
2025-06-19,AR,34.1397:-118.0353,85.9,0,0.0,3
2025-06-20,AR,34.1397:-118.0353,83.3,0,0.0,3
2025-06-21,AR,34.1397:-118.0353,79.3,0,0.0,3
2025-06-22,AR,34.1397:-118.0353,83.0,0,0.0,1
2025-06-23,AR,34.1397:-118.0353,80.9,0,0.0,3
2025-06-24,AR,34.1397:-118.0353,80.7,0,0.0,3
2025-06-25,AR,34.1397:-118.0353,86.6,0,0.0,3
2025-06-26,AR,34.1397:-118.0353,87.8,0,0.0,3
2025-06-27,AR,34.1397:-118.0353,89.6,0,0.0,0
2025-06-28,AR,34.1397:-118.0353,92.6,0,0.0,0
2025-06-29,AR,34.1397:-118.0353,93.4,0,0.0,0
2025-06-30,AR,34.1397:-118.0353,91.6,0,0.0,0
2025-07-01,AR,34.1397:-118.0353,88.2,0,0.0,1
2025-07-02,AR,34.1397:-118.0353,85.1,0,0.0,2
2025-07-03,AR,34.1397:-118.0353,85.7,0,0.0,3
2025-07-04,AR,34.1397:-118.0353,88.9,0,0.0,0
2025-07-05,AR,34.1397:-118.0353,92.1,0,0.0,0
2025-07-06,AR,34.1397:-118.0353,90.8,0,0.0,0
2025-07-07,AR,34.1397:-118.0353,88.3,0,0.0,0
2025-07-08,AR,34.1397:-118.0353,92.3,0,0.0,1
2025-07-09,AR,34.1397:-118.0353,96.5,0,0.0,3
2025-07-10,AR,34.1397:-118.0353,95.8,0,0.0,2
2025-07-11,AR,34.1397:-118.0353,88.5,0,0.0,0
2025-07-12,AR,34.1397:-118.0353,87.7,0,0.0,1
2025-07-13,AR,34.1397:-118.0353,86.9,0,0.0,3
2025-07-14,AR,34.1397:-118.0353,89.2,0,0.0,3
2025-07-15,AR,34.1397:-118.0353,86.0,0,0.0,0
2025-07-16,AR,34.1397:-118.0353,86.8,0,0.0,1
2025-07-17,AR,34.1397:-118.0353,88.0,0,0.0,1
2025-07-18,AR,34.1397:-118.0353,87.5,0,0.0,3
2025-07-19,AR,34.1397:-118.0353,86.0,0,0.0,3
2025-07-20,AR,34.1397:-118.0353,84.9,0,0.0,3
2025-07-21,AR,34.1397:-118.0353,83.1,0,0.0,3
2025-07-22,AR,34.1397:-118.0353,83.4,0,0.0,3
2025-07-23,AR,34.1397:-118.0353,86.2,0,0.0,2
2025-07-24,AR,34.1397:-118.0353,86.9,0,0.0,0
2025-07-25,AR,34.1397:-118.0353,84.1,0,0.0,1
2025-07-26,AR,34.1397:-118.0353,82.6,0,0.0,3
2025-07-27,AR,34.1397:-118.0353,84.6,0,0.0,0
2025-07-28,AR,34.1397:-118.0353,86.1,0,0.0,3
2025-07-29,AR,34.1397:-118.0353,88.8,0,0.0,0
2025-07-30,AR,34.1397:-118.0353,90.3,0,0.0,0
2025-07-31,AR,34.1397:-118.0353,92.0,0,0.0,0
2025-08-01,AR,34.1397:-118.0353,90.4,0,0.0,0
2025-08-02,AR,34.1397:-118.0353,90.6,0,0.0,1
2025-08-03,AR,34.1397:-118.0353,92.5,0,0.0,3
2025-08-04,AR,34.1397:-118.0353,91.4,0,0.0,3
2025-08-05,AR,34.1397:-118.0353,95.2,0,0.0,3
2025-08-06,AR,34.1397:-118.0353,97.9,0,0.0,3
2025-08-07,AR,34.1397:-118.0353,102.6,0,0.0,3
2025-08-08,AR,34.1397:-118.0353,99.0,0,0.0,0
2025-08-09,AR,34.1397:-118.0353,91.8,0,0.0,0
2025-08-10,AR,34.1397:-118.0353,92.2,0,0.0,1
2025-08-11,AR,34.1397:-118.0353,92.0,0,0.0,0
2025-08-12,AR,34.1397:-118.0353,90.5,0,0.0,0
2025-08-13,AR,34.1397:-118.0353,88.7,0,0.0,3
2025-08-14,AR,34.1397:-118.0353,88.5,0,0.0,3
2025-08-15,AR,34.1397:-118.0353,85.6,0,0.0,2
2025-08-16,AR,34.1397:-118.0353,85.1,0,0.0,3
2025-08-17,AR,34.1397:-118.0353,87.9,0,0.0,2
2025-08-18,AR,34.1397:-118.0353,90.9,0,0.0,1
2025-08-19,AR,34.1397:-118.0353,94.1,0,0.0,0
2025-08-20,AR,34.1397:-118.0353,97.8,0,0.0,3
2025-08-21,AR,34.1397:-118.0353,100.2,0,0.0,3
2025-08-22,AR,34.1397:-118.0353,102.7,0,0.0,2
2025-08-23,AR,34.1397:-118.0353,98.1,0,0.0,1
2025-08-24,AR,34.1397:-118.0353,98.0,0,0.0,2
2025-08-25,AR,34.1397:-118.0353,96.3,0,0.0,0
2025-08-26,AR,34.1397:-118.0353,91.4,0,0.0,0
2025-08-27,AR,34.1397:-118.0353,95.2,0,0.0,3
2025-08-28,AR,34.1397:-118.0353,88.0,0,0.0,3
2025-08-29,AR,34.1397:-118.0353,94.8,0,0.0,0
2025-08-30,AR,34.1397:-118.0353,97.9,0,0.0,0
2025-08-31,AR,34.1397:-118.0353,99.2,0,0.0,0
2025-09-01,AR,34.1397:-118.0353,96.8,0,0.0,3
2025-09-02,AR,34.1397:-118.0353,100.7,0,0.0,3
2025-09-03,AR,34.1397:-118.0353,97.1,0,0.0,0
2025-09-04,AR,34.1397:-118.0353,95.7,0,0.0,0
2025-09-05,AR,34.1397:-118.0353,93.2,0,0.0,0
2025-09-06,AR,34.1397:-118.0353,94.7,0,0.0,0
2025-09-07,AR,34.1397:-118.0353,96.2,0,0.0,0
2025-09-08,AR,34.1397:-118.0353,91.8,0,0.0,0
2025-09-09,AR,34.1397:-118.0353,85.1,0,0.0,3
2025-09-10,AR,34.1397:-118.0353,80.4,0,2.3,53
2025-09-11,AR,34.1397:-118.0353,81.8,0,0.6,51
2025-09-12,AR,34.1397:-118.0353,84.5,0,0.0,3
2025-09-13,AR,34.1397:-118.0353,84.3,0,0.0,3
2025-09-14,AR,34.1397:-118.0353,89.4,0,0.0,3
2025-09-15,AR,34.1397:-118.0353,93.4,0,0.0,1
2025-09-16,AR,34.1397:-118.0353,95.5,0,0.0,3
2025-09-17,AR,34.1397:-118.0353,95.9,0,0.0,3
2025-09-18,AR,34.1397:-118.0353,81.0,0,33.2,65
2025-09-19,AR,34.1397:-118.0353,81.0,0,3.0,53
2025-09-20,AR,34.1397:-118.0353,83.3,0,0.0,1
2025-09-21,AR,34.1397:-118.0353,79.8,0,0.0,3
2025-09-22,AR,34.1397:-118.0353,85.4,0,0.0,3
2025-09-23,AR,34.1397:-118.0353,91.4,0,0.0,1
2025-09-24,AR,34.1397:-118.0353,88.5,0,0.0,1
2025-09-25,AR,34.1397:-118.0353,84.4,0,0.0,1
2025-09-26,AR,34.1397:-118.0353,79.3,0,0.0,3
2025-09-27,AR,34.1397:-118.0353,78.8,0,0.0,3
2025-09-28,AR,34.1397:-118.0353,82.4,0,0.0,3
2025-09-29,AR,34.1397:-118.0353,82.9,0,0.0,3
2025-09-30,AR,34.1397:-118.0353,79.3,0,0.7,51
2025-10-01,AR,34.1397:-118.0353,81.3,0,0.0,0
2025-10-02,AR,34.1397:-118.0353,82.5,0,0.0,0
2025-10-03,AR,34.1397:-118.0353,75.1,0,3.1,61
2025-10-04,AR,34.1397:-118.0353,78.5,0,0.0,3
2025-10-05,AR,34.1397:-118.0353,80.7,0,0.0,0
2025-10-06,AR,34.1397:-118.0353,82.0,0,0.0,1
2025-10-07,AR,34.1397:-118.0353,82.7,0,0.0,2
2025-10-08,AR,34.1397:-118.0353,80.0,0,0.0,0
2025-10-09,AR,34.1397:-118.0353,85.2,0,0.6,51
2025-10-10,AR,34.1397:-118.0353,89.7,0,33.3,65
2025-10-11,AR,34.1397:-118.0353,81.4,0,0.0,0
2025-10-12,AR,34.1397:-118.0353,79.4,0,0.0,0
2025-10-13,AR,34.1397:-118.0353,69.2,0,6.8,63
2025-10-14,AR,34.1397:-118.0353,60.3,0,42.9,65
2025-10-15,AR,34.1397:-118.0353,65.5,0,1.7,53
2025-10-16,AR,34.1397:-118.0353,72.1,0,0.0,0
2025-10-17,AR,34.1397:-118.0353,76.8,0,0.0,0
2025-10-18,AR,34.1397:-118.0353,80.6,0,0.0,3
2025-10-19,AR,34.1397:-118.0353,79.4,0,0.0,3
2025-10-20,AR,34.1397:-118.0353,80.4,0,0.0,1
2025-10-21,AR,34.1397:-118.0353,82.4,0,0.0,2
2025-10-22,AR,34.1397:-118.0353,72.0,0,0.0,2
2025-10-23,AR,34.1397:-118.0353,74.7,0,0.0,1
2025-10-24,AR,34.1397:-118.0353,81.5,0,0.0,0
2025-10-25,AR,34.1397:-118.0353,73.3,0,0.0,3
2025-10-26,AR,34.1397:-118.0353,73.1,0,0.0,3
2025-10-27,AR,34.1397:-118.0353,72.4,0,0.0,3
2025-10-28,AR,34.1397:-118.0353,86.9,0,0.0,0
2025-10-29,AR,34.1397:-118.0353,88.2,0,0.0,0
2025-10-30,AR,34.1397:-118.0353,85.4,0,0.0,0
2025-10-31,AR,34.1397:-118.0353,75.7,0,0.0,3
2025-11-01,AR,34.1397:-118.0353,77.1,0,0.0,0
2025-11-02,AR,34.1397:-118.0353,76.2,0,0.0,2
2025-11-03,AR,34.1397:-118.0353,73.6,0,0.0,3
2025-11-04,AR,34.1397:-118.0353,74.8,0,0.0,0
2025-11-05,AR,34.1397:-118.0353,70.4,0,0.0,3
2025-11-06,AR,34.1397:-118.0353,69.3,0,0.0,0
2025-11-07,AR,34.1397:-118.0353,78.9,0,0.0,1
2025-11-08,AR,34.1397:-118.0353,81.0,0,0.0,0
2025-11-09,AR,34.1397:-118.0353,85.0,0,0.0,0
2025-11-10,AR,34.1397:-118.0353,87.9,0,0.0,3
2025-11-11,AR,34.1397:-118.0353,81.0,0,0.0,3
2025-11-12,AR,34.1397:-118.0353,73.7,0,0.0,3
2025-11-13,AR,34.1397:-118.0353,75.3,0,0.2,51
2025-11-14,AR,34.1397:-118.0353,63.5,0,45.0,63
2025-11-15,AR,34.1397:-118.0353,62.4,0,75.5,65
2025-11-16,AR,34.1397:-118.0353,58.7,0,13.5,61
2025-11-17,AR,34.1397:-118.0353,61.6,0,23.3,63
2025-11-18,AR,34.1397:-118.0353,58.1,0,0.8,51
2025-11-19,AR,34.1397:-118.0353,59.9,0,0.3,51
2025-11-20,AR,34.1397:-118.0353,59.2,0,24.6,63
2025-11-21,AR,34.1397:-118.0353,62.5,0,39.9,65
2025-11-22,AR,34.1397:-118.0353,67.3,0,0.0,3
2025-11-23,AR,34.1397:-118.0353,66.0,0,0.0,0
2025-11-24,AR,34.1397:-118.0353,64.0,0,0.0,3
2025-11-25,AR,34.1397:-118.0353,71.7,0,0.0,0
2025-11-26,AR,34.1397:-118.0353,74.4,0,0.0,3
2025-11-27,AR,34.1397:-118.0353,73.7,0,0.0,3
2025-11-28,AR,34.1397:-118.0353,69.3,0,0.0,0
2025-11-29,AR,34.1397:-118.0353,67.5,0,0.0,3
2025-11-30,AR,34.1397:-118.0353,61.7,0,0.0,3
2025-12-01,AR,34.1397:-118.0353,65.5,0,0.0,3
2025-12-02,AR,34.1397:-118.0353,65.3,0,0.0,3
2025-12-03,AR,34.1397:-118.0353,63.5,0,0.0,3
2025-12-04,AR,34.1397:-118.0353,65.3,0,0.0,3
2025-12-05,AR,34.1397:-118.0353,66.9,0,0.0,0
2025-12-06,AR,34.1397:-118.0353,67.6,0,0.0,0
2025-12-07,AR,34.1397:-118.0353,73.9,0,0.0,0
2025-12-08,AR,34.1397:-118.0353,73.8,0,0.0,1
2025-12-09,AR,34.1397:-118.0353,77.2,0,0.0,0
2025-12-10,AR,34.1397:-118.0353,78.9,0,0.0,0
2025-12-11,AR,34.1397:-118.0353,77.9,0,0.0,0
2025-12-12,AR,34.1397:-118.0353,74.6,0,0.0,3
2025-12-13,AR,34.1397:-118.0353,70.1,0,0.0,3
2025-12-14,AR,34.1397:-118.0353,69.8,0,0.0,3
2025-12-15,AR,34.1397:-118.0353,69.4,0,0.0,0
2025-12-16,AR,34.1397:-118.0353,71.2,0,0.0,3
2025-12-17,AR,34.1397:-118.0353,67.8,0,0.0,3
2025-12-18,AR,34.1397:-118.0353,75.5,0,0.0,3
2025-12-19,AR,34.1397:-118.0353,72.5,0,0.0,3
2025-12-20,AR,34.1397:-118.0353,64.8,0,0.0,3
2025-12-21,AR,34.1397:-118.0353,69.5,0,0.0,3
2025-12-22,AR,34.1397:-118.0353,69.7,0,0.0,3
2025-12-23,AR,34.1397:-118.0353,61.8,0,2.4,53
2025-12-24,AR,34.1397:-118.0353,61.4,0,84.3,65
2025-12-25,AR,34.1397:-118.0353,61.3,0,11.7,61
2025-12-26,AR,34.1397:-118.0353,57.1,0,37.5,63
2025-12-27,AR,34.1397:-118.0353,58.4,0,0.0,1
2025-12-28,AR,34.1397:-118.0353,63.1,0,0.0,1
2025-12-29,AR,34.1397:-118.0353,67.7,0,0.0,3
2025-12-30,AR,34.1397:-118.0353,68.9,0,1.2,55
2025-12-31,AR,34.1397:-118.0353,64.0,0,19.1,63
2025-01-01,SG,34.0961:-118.1058,68.9,0,0.0,3
2025-01-02,SG,34.0961:-118.1058,76.9,0,0.0,3
2025-01-03,SG,34.0961:-118.1058,67.6,0,0.0,3
2025-01-04,SG,34.0961:-118.1058,62.8,0,0.0,3
2025-01-05,SG,34.0961:-118.1058,74.8,0,0.0,3
2025-01-06,SG,34.0961:-118.1058,72.6,0,0.0,3
2025-01-07,SG,34.0961:-118.1058,71.2,0,0.0,3
2025-01-08,SG,34.0961:-118.1058,71.2,0,0.0,3
2025-01-09,SG,34.0961:-118.1058,72.3,0,0.0,0
2025-01-10,SG,34.0961:-118.1058,69.3,0,0.0,0
2025-01-11,SG,34.0961:-118.1058,67.8,0,0.0,0
2025-01-12,SG,34.0961:-118.1058,67.0,0,0.0,0
2025-01-13,SG,34.0961:-118.1058,66.6,0,0.0,0
2025-01-14,SG,34.0961:-118.1058,65.2,0,0.0,0
2025-01-15,SG,34.0961:-118.1058,69.0,0,0.0,0
2025-01-16,SG,34.0961:-118.1058,68.0,0,0.0,0
2025-01-17,SG,34.0961:-118.1058,61.1,0,0.0,3
2025-01-18,SG,34.0961:-118.1058,63.7,0,0.0,2
2025-01-19,SG,34.0961:-118.1058,62.1,0,0.0,3
2025-01-20,SG,34.0961:-118.1058,68.8,0,0.0,3
2025-01-21,SG,34.0961:-118.1058,65.7,0,0.0,3
2025-01-22,SG,34.0961:-118.1058,75.6,0,0.0,3
2025-01-23,SG,34.0961:-118.1058,76.2,0,0.0,0
2025-01-24,SG,34.0961:-118.1058,73.5,0,0.0,3
2025-01-25,SG,34.0961:-118.1058,61.3,0,1.1,53
2025-01-26,SG,34.0961:-118.1058,54.2,0,18.9,63
2025-01-27,SG,34.0961:-118.1058,55.3,0,0.0,3
2025-01-28,SG,34.0961:-118.1058,58.4,0,0.2,51
2025-01-29,SG,34.0961:-118.1058,58.8,0,0.0,2
2025-01-30,SG,34.0961:-118.1058,56.8,0,0.0,3
2025-01-31,SG,34.0961:-118.1058,61.3,0,0.0,3
2025-02-01,SG,34.0961:-118.1058,67.0,0,0.0,3
2025-02-02,SG,34.0961:-118.1058,73.3,0,0.0,1
2025-02-03,SG,34.0961:-118.1058,67.7,0,0.0,3
2025-02-04,SG,34.0961:-118.1058,64.2,0,0.1,51
2025-02-05,SG,34.0961:-118.1058,60.4,0,5.6,53
2025-02-06,SG,34.0961:-118.1058,62.3,0,7.7,61
2025-02-07,SG,34.0961:-118.1058,62.2,0,16.7,63
2025-02-08,SG,34.0961:-118.1058,62.1,0,0.0,3
2025-02-09,SG,34.0961:-118.1058,68.7,0,0.0,3
2025-02-10,SG,34.0961:-118.1058,60.9,0,0.0,3
2025-02-11,SG,34.0961:-118.1058,60.4,0,0.0,3
2025-02-12,SG,34.0961:-118.1058,53.5,0,2.8,53
2025-02-13,SG,34.0961:-118.1058,58.4,0,42.0,63
2025-02-14,SG,34.0961:-118.1058,60.6,0,6.4,61
2025-02-15,SG,34.0961:-118.1058,63.4,0,0.0,3
2025-02-16,SG,34.0961:-118.1058,68.2,0,0.0,3
2025-02-17,SG,34.0961:-118.1058,66.6,0,0.0,3
2025-02-18,SG,34.0961:-118.1058,64.6,0,0.0,3
2025-02-19,SG,34.0961:-118.1058,69.7,0,0.0,3
2025-02-20,SG,34.0961:-118.1058,70.3,0,0.0,3
2025-02-21,SG,34.0961:-118.1058,72.6,0,0.0,3
2025-02-22,SG,34.0961:-118.1058,74.4,0,0.0,3
2025-02-23,SG,34.0961:-118.1058,77.2,0,0.0,0
2025-02-24,SG,34.0961:-118.1058,76.4,0,0.0,0
2025-02-25,SG,34.0961:-118.1058,75.3,0,0.0,0
2025-02-26,SG,34.0961:-118.1058,79.8,0,0.0,0
2025-02-27,SG,34.0961:-118.1058,77.6,0,0.0,3
2025-02-28,SG,34.0961:-118.1058,74.7,0,0.0,3
2025-03-01,SG,34.0961:-118.1058,65.3,0,0.3,51
2025-03-02,SG,34.0961:-118.1058,61.7,0,7.7,63
2025-03-03,SG,34.0961:-118.1058,64.6,0,0.0,3
2025-03-04,SG,34.0961:-118.1058,68.5,0,0.0,3
2025-03-05,SG,34.0961:-118.1058,56.5,0,22.6,63
2025-03-06,SG,34.0961:-118.1058,53.9,0,7.3,61
2025-03-07,SG,34.0961:-118.1058,62.2,0,0.0,2
2025-03-08,SG,34.0961:-118.1058,64.8,0,0.0,0
2025-03-09,SG,34.0961:-118.1058,72.0,0,0.0,0
2025-03-10,SG,34.0961:-118.1058,72.6,0,0.0,3
2025-03-11,SG,34.0961:-118.1058,61.0,0,2.6,61
2025-03-12,SG,34.0961:-118.1058,62.8,0,4.0,53
2025-03-13,SG,34.0961:-118.1058,54.8,0,23.4,65
2025-03-14,SG,34.0961:-118.1058,50.3,0,2.6,53
2025-03-15,SG,34.0961:-118.1058,61.4,0,0.0,3
2025-03-16,SG,34.0961:-118.1058,67.1,0,0.0,3
2025-03-17,SG,34.0961:-118.1058,65.7,0,0.8,51
2025-03-18,SG,34.0961:-118.1058,67.6,0,0.0,0
2025-03-19,SG,34.0961:-118.1058,75.9,0,0.0,3
2025-03-20,SG,34.0961:-118.1058,77.5,0,0.0,3
2025-03-21,SG,34.0961:-118.1058,78.9,0,0.0,3
2025-03-22,SG,34.0961:-118.1058,78.3,0,0.0,3
2025-03-23,SG,34.0961:-118.1058,79.5,0,0.0,1
2025-03-24,SG,34.0961:-118.1058,91.2,0,0.0,0
2025-03-25,SG,34.0961:-118.1058,82.4,0,0.0,3
2025-03-26,SG,34.0961:-118.1058,68.6,0,0.0,3
2025-03-27,SG,34.0961:-118.1058,71.9,0,0.0,3
2025-03-28,SG,34.0961:-118.1058,73.6,0,0.0,3
2025-03-29,SG,34.0961:-118.1058,70.7,0,0.0,3
2025-03-30,SG,34.0961:-118.1058,64.9,0,1.5,55
2025-03-31,SG,34.0961:-118.1058,68.3,0,1.5,51
2025-04-01,SG,34.0961:-118.1058,67.8,0,0.0,3
2025-04-02,SG,34.0961:-118.1058,67.6,0,0.1,51
2025-04-03,SG,34.0961:-118.1058,69.1,0,2.2,55
2025-04-04,SG,34.0961:-118.1058,73.9,0,0.0,1
2025-04-05,SG,34.0961:-118.1058,82.1,0,0.0,1
2025-04-06,SG,34.0961:-118.1058,84.0,0,0.0,1
2025-04-07,SG,34.0961:-118.1058,82.4,0,0.0,3
2025-04-08,SG,34.0961:-118.1058,82.4,0,0.0,3
2025-04-09,SG,34.0961:-118.1058,87.0,0,0.0,0
2025-04-10,SG,34.0961:-118.1058,87.9,0,0.0,3
2025-04-11,SG,34.0961:-118.1058,86.6,0,0.0,3
2025-04-12,SG,34.0961:-118.1058,80.2,0,0.0,3
2025-04-13,SG,34.0961:-118.1058,77.4,0,0.0,3
2025-04-14,SG,34.0961:-118.1058,73.7,0,0.0,3
2025-04-15,SG,34.0961:-118.1058,70.3,0,0.0,3
2025-04-16,SG,34.0961:-118.1058,66.9,0,0.1,51
2025-04-17,SG,34.0961:-118.1058,63.2,0,0.1,51
2025-04-18,SG,34.0961:-118.1058,64.9,0,0.0,3
2025-04-19,SG,34.0961:-118.1058,75.8,0,0.0,2
2025-04-20,SG,34.0961:-118.1058,79.2,0,0.0,3
2025-04-21,SG,34.0961:-118.1058,77.1,0,0.0,3
2025-04-22,SG,34.0961:-118.1058,73.2,0,0.0,3
2025-04-23,SG,34.0961:-118.1058,70.6,0,0.0,3
